nohup: 忽略输入
1456238241 2814.02 22.5
1456238242 2814.02 22.5
1456238243 2814.02 22.5
1456238244 2814.03 22.5
1456238244 2814.03 22.5
1456238245 2814.03 22.51
1456238246 2814.5 22.5
1456238247 2814.5 22.5
1456238248 2814.5 22.5
1456238249 2814.51 22.5
1456238250 2814.51 22.5
1456238251 2814.25 22.5
1456238252 2814.25 22.5
1456238253 2814.43 22.5
1456238254 2814.45 22.5
1456238255 2815.0 22.5
1456238256 2815.0 22.5
1456238257 2815.09 22.5
1456238257 2815.09 22.5
1456238258 2815.33 22.5
1456238259 2815.33 22.5
1456238260 2815.34 22.5
1456238261 2815.34 22.5
1456238262 2815.34 22.5
1456238263 2815.01 22.5
1456238264 2815.01 22.5
1456238265 2815.58 22.5
1456238266 2815.47 22.5
1456238266 2815.46 22.5
1456238267 2815.64 22.5
1456238268 2815.63 22.5
1456238269 2815.5 22.5
1456238270 2815.3 22.5
1456238271 2815.24 22.5
1456238272 2815.16 22.5
1456238273 2815.13 22.5
1456238274 2815.11 22.5
1456238275 2815.09 22.5
1456238276 2815.02 22.5
1456238277 2814.74 22.51
1456238278 2814.32 22.5
1456238279 2813.97 22.5
1456238280 2814.32 22.5
1456238281 2814.24 22.5
1456238281 2813.79 22.5
1456238282 2813.96 22.5
1456238283 2814.22 22.5
1456238284 2814.29 22.5
1456238285 2814.29 22.51
1456238286 2814.28 22.51
1456238287 2814.45 22.51
1456238288 2814.6 22.51
1456238289 2814.7 22.51
1456238290 2814.89 22.51
1456238291 2814.66 22.51
1456238292 2814.44 22.51
1456238292 2814.5 22.51
1456238293 2814.5 22.51
1456238294 2814.52 22.51
1456238295 2814.51 22.51
1456238296 2814.44 22.51
1456238297 2814.15 22.51
1456238298 2814.18 22.51
1456238299 2814.11 22.51
1456238300 2813.83 22.51
1456238301 2813.71 22.51
1456238302 2813.5 22.51
1456238302 2813.19 22.51
1456238303 2813.39 22.51
1456238304 2813.15 22.51
1456238305 2813.1 22.51
1456238306 2813.13 22.51
1456238307 2813.17 22.51
1456238308 2813.22 22.51
1456238309 2813.2 22.52
1456238310 2813.2 22.51
1456238311 2814.09 22.51
1456238312 2814.08 22.51
1456238312 2814.48 22.51
1456238313 2814.56 22.51
1456238314 2814.66 22.51
1456238315 2814.57 22.51
1456238316 2814.74 22.51
1456238317 2814.76 22.51
1456238318 2814.44 22.51
1456238319 2814.5 22.51
1456238320 2814.5 22.51
1456238321 2814.49 22.51
1456238322 2814.38 22.51
1456238322 2814.4 22.51
1456238323 2814.47 22.51
1456238324 2814.48 22.51
1456238325 2814.41 22.51
1456238326 2814.39 22.51
1456238327 2814.39 22.51
1456238328 2814.28 22.51
1456238329 2814.21 22.51
1456238330 2814.2 22.51
1456238331 2814.19 22.51
1456238332 2814.01 22.51
1456238332 2814.0 22.51
1456238333 2814.02 22.51
1456238334 2813.95 22.51
1456238335 2813.94 22.51
1456238336 2813.94 22.51
1456238337 2813.94 22.51
1456238338 2813.94 22.51
1456238339 2813.94 22.51
1456238340 2814.02 22.51
1456238341 2814.02 22.51
1456238342 2813.99 22.51
1456238342 2813.96 22.51
1456238343 2813.99 22.51
1456238344 2813.93 22.51
1456238345 2813.79 22.51
1456238346 2814.01 22.51
1456238347 2814.26 22.51
1456238348 2813.95 22.51
1456238349 2813.95 22.51
1456238350 2813.94 22.51
1456238351 2814.0 22.51
1456238352 2813.97 22.51
1456238353 2814.18 22.51
1456238354 2814.02 22.51
1456238355 2813.95 22.51
1456238356 2813.95 22.51
1456238356 2813.97 22.51
1456238357 2814.25 22.51
1456238358 2814.25 22.51
1456238359 2814.25 22.51
1456238360 2814.33 22.51
1456238361 2814.33 22.51
1456238362 2814.35 22.51
1456238363 2814.35 22.51
1456238364 2814.33 22.51
1456238365 2814.33 22.51
1456238365 2814.36 22.51
1456238366 2814.0 22.51
1456238367 2814.36 22.51
1456238368 2814.36 22.51
1456238369 2814.25 22.51
1456238370 2814.25 22.51
1456238371 2814.3 22.51
1456238372 2814.34 22.51
1456238373 2814.22 22.51
1456238374 2814.29 22.51
1456238374 2814.57 22.51
1456238375 2814.57 22.51
1456238376 2814.34 22.51
1456238378 2814.47 22.51
1456238379 2814.79 22.51
1456238380 2814.79 22.51
1456238381 2815.0 22.51
1456238382 2814.81 22.51
1456238383 2814.98 22.51
1456238384 2814.79 22.51
1456238385 2814.79 22.51
1456238386 2814.8 22.51
1456238387 2814.92 22.51
1456238388 2814.94 22.51
1456238389 2814.84 22.51
1456238389 2814.85 22.51
1456238390 2814.79 22.51
1456238391 2814.65 22.51
1456238392 2814.83 22.51
1456238393 2814.83 22.52
1456238394 2814.69 22.53
1456238395 2814.82 22.53
1456238396 2814.83 22.53
1456238397 2814.83 22.53
1456238398 2814.84 22.53
1456238398 2814.95 22.53
1456238399 2814.95 22.53
1456238400 2815.0 22.53
1456238401 2815.01 22.53
1456238402 2815.08 22.53
1456238403 2814.98 22.53
1456238404 2815.08 22.53
1456238405 2815.1 22.53
1456238406 2815.33 22.53
1456238407 2815.49 22.53
1456238407 2815.5 22.53
1456238408 2815.33 22.53
1456238409 2815.49 22.53
1456238410 2815.71 22.53
1456238411 2815.51 22.53
1456238412 2815.43 22.53
1456238413 2815.29 22.53
1456238414 2815.43 22.53
1456238415 2815.37 22.53
1456238416 2815.37 22.53
1456238416 2815.23 22.53
1456238417 2815.16 22.53
1456238418 2815.15 22.53
1456238419 2815.01 22.53
1456238420 2814.98 22.53
1456238421 2814.96 22.53
1456238422 2815.08 22.53
1456238423 2815.19 22.53
1456238424 2815.25 22.53
1456238425 2815.25 22.53
1456238425 2815.26 22.53
1456238426 2815.25 22.53
1456238427 2815.26 22.54
1456238428 2815.15 22.53
1456238429 2815.19 22.53
1456238430 2815.19 22.53
1456238431 2815.19 22.53
1456238432 2815.14 22.53
1456238433 2815.14 22.53
1456238434 2815.15 22.53
1456238435 2815.16 22.53
1456238435 2815.26 22.53
1456238436 2815.25 22.53
1456238437 2815.06 22.52
1456238438 2815.02 22.52
1456238439 2815.17 22.52
1456238440 2815.06 22.52
1456238441 2815.17 22.52
1456238442 2815.2 22.52
1456238443 2815.2 22.52
1456238444 2815.2 22.52
1456238444 2815.2 22.52
1456238445 2815.14 22.53
1456238446 2815.16 22.53
1456238447 2815.15 22.53
1456238448 2815.15 22.53
1456238449 2815.15 22.53
1456238450 2815.15 22.53
1456238451 2814.98 22.53
1456238452 2814.97 22.52
1456238453 2814.87 22.52
1456238453 2814.88 22.52
1456238454 2814.98 22.52
1456238455 2815.2 22.52
1456238456 2815.11 22.52
1456238457 2815.06 22.52
1456238458 2815.06 22.52
1456238459 2815.1 22.52
1456238460 2814.99 22.52
1456238461 2815.01 22.51
1456238462 2815.02 22.51
1456238462 2815.06 22.51
1456238463 2815.01 22.51
1456238464 2814.96 22.51
1456238465 2814.99 22.51
1456238466 2814.98 22.51
1456238467 2814.83 22.51
1456238468 2814.83 22.51
1456238469 2814.69 22.51
1456238470 2814.55 22.51
1456238471 2814.42 22.51
1456238472 2814.34 22.51
1456238473 2814.15 22.51
1456238473 2814.11 22.51
1456238474 2814.11 22.51
1456238475 2814.14 22.51
1456238476 2814.14 22.51
1456238477 2814.14 22.51
1456238478 2814.1 22.51
1456238479 2814.1 22.51
1456238480 2814.1 22.51
1456238481 2814.1 22.51
1456238482 2814.1 22.51
1456238483 2814.1 22.51
1456238483 2814.49 22.51
1456238484 2814.49 22.51
1456238485 2814.49 22.51
1456238486 2814.49 22.51
1456238487 2814.22 22.51
1456238488 2814.22 22.51
1456238489 2814.22 22.51
1456238490 2814.74 22.51
1456238491 2814.74 22.51
1456238492 2814.41 22.51
1456238492 2814.58 22.51
1456238493 2814.42 22.51
1456238494 2814.55 22.51
1456238495 2814.47 22.51
1456238496 2814.6 22.51
1456238497 2814.59 22.51
1456238498 2814.55 22.51
1456238499 2814.56 22.51
1456238500 2814.59 22.51
1456238501 2814.52 22.5
1456238502 2814.5 22.5
1456238503 2814.52 22.5
1456238504 2814.49 22.5
1456238504 2814.43 22.5
1456238505 2814.31 22.5
1456238506 2814.15 22.5
1456238507 2814.44 22.5
1456238508 2814.33 22.5
1456238509 2814.5 22.5
1456238510 2814.6 22.5
1456238511 2814.6 22.5
1456238512 2814.6 22.5
1456238513 2814.62 22.5
1456238514 2814.65 22.5
1456238515 2814.65 22.5
1456238516 2814.62 22.5
1456238516 2814.58 22.5
1456238517 2814.35 22.5
1456238518 2814.35 22.51
1456238519 2814.23 22.51
1456238520 2814.22 22.51
1456238521 2814.17 22.51
1456238522 2814.14 22.52
1456238523 2814.09 22.52
1456238524 2813.96 22.52
1456238525 2813.82 22.52
1456238526 2813.75 22.52
1456238526 2813.7 22.52
1456238527 2813.71 22.52
1456238528 2813.69 22.52
1456238529 2814.26 22.52
1456238530 2814.26 22.52
1456238531 2813.56 22.51
1456238532 2813.84 22.51
1456238533 2814.14 22.51
1456238534 2813.99 22.51
1456238535 2814.25 22.51
1456238536 2814.25 22.51
1456238537 2814.26 22.51
1456238537 2814.26 22.51
1456238538 2814.49 22.51
1456238539 2814.62 22.51
1456238540 2814.52 22.51
1456238541 2814.66 22.51
1456238542 2814.46 22.51
1456238543 2814.57 22.51
1456238544 2814.5 22.51
1456238545 2814.41 22.51
1456238546 2814.43 22.51
1456238546 2814.43 22.51
1456238547 2814.58 22.51
1456238548 2814.55 22.51
1456238549 2814.47 22.51
1456238550 2814.65 22.51
1456238551 2814.7 22.51
1456238552 2814.65 22.51
1456238553 2814.65 22.51
1456238554 2814.45 22.51
1456238555 2814.38 22.51
1456238555 2814.36 22.51
1456238556 2814.38 22.51
1456238557 2814.49 22.51
1456238558 2814.49 22.51
1456238559 2814.61 22.51
1456238560 2814.65 22.51
1456238561 2814.67 22.51
1456238562 2814.58 22.51
1456238563 2814.6 22.51
1456238564 2814.59 22.51
1456238565 2814.55 22.51
1456238565 2814.41 22.51
1456238566 2814.12 22.51
1456238567 2814.36 22.51
1456238568 2814.37 22.51
1456238569 2814.34 22.51
1456238570 2814.36 22.51
1456238571 2814.35 22.51
1456238572 2814.3 22.51
1456238573 2814.29 22.51
1456238574 2814.29 22.51
1456238575 2814.3 22.51
1456238575 2814.3 22.51
1456238576 2814.29 22.51
1456238577 2814.36 22.51
1456238578 2814.44 22.51
1456238579 2814.41 22.51
1456238580 2814.36 22.51
1456238581 2814.34 22.51
1456238582 2814.35 22.51
1456238583 2814.49 22.5
1456238584 2814.54 22.5
1456238584 2814.56 22.5
1456238585 2814.57 22.5
1456238586 2814.41 22.5
1456238587 2814.57 22.5
1456238588 2814.57 22.5
1456238589 2814.68 22.5
1456238590 2814.58 22.5
1456238591 2814.65 22.5
1456238592 2814.74 22.5
1456238593 2814.68 22.5
1456238594 2814.67 22.5
1456238595 2814.58 22.5
1456238596 2814.67 22.5
1456238596 2814.67 22.5
1456238597 2814.68 22.51
1456238598 2814.65 22.51
1456238599 2814.73 22.51
1456238600 2814.72 22.51
1456238601 2814.51 22.51
1456238602 2814.59 22.51
1456238603 2814.54 22.51
1456238604 2814.4 22.51
1456238605 2814.43 22.51
1456238606 2814.42 22.5
1456238606 2814.47 22.5
1456238607 2814.4 22.5
1456238608 2814.38 22.5
1456238609 2814.42 22.5
1456238610 2814.39 22.5
1456238611 2814.39 22.5
1456238612 2814.33 22.5
1456238613 2814.33 22.5
1456238614 2814.3 22.5
1456238615 2814.32 22.5
1456238616 2814.37 22.5
1456238616 2814.38 22.5
1456238617 2814.38 22.5
1456238618 2814.15 22.5
1456238620 2814.17 22.5
1456238621 2814.48 22.5
1456238621 2814.49 22.5
1456238622 2814.6 22.5
1456238623 2814.62 22.5
1456238624 2814.63 22.5
1456238625 2814.66 22.5
1456238626 2814.76 22.5
1456238627 2814.79 22.5
1456238628 2814.79 22.5
1456238629 2814.9 22.5
1456238630 2814.98 22.5
1456238630 2814.98 22.5
1456238631 2815.0 22.5
1456238632 2815.05 22.5
1456238633 2815.09 22.5
1456238634 2815.24 22.5
1456238635 2815.3 22.5
1456238636 2815.32 22.5
1456238637 2815.5 22.5
1456238638 2815.52 22.5
1456238639 2815.7 22.5
1456238639 2815.77 22.5
1456238640 2815.77 22.5
1456238641 2815.99 22.5
1456238642 2815.96 22.51
1456238643 2815.92 22.51
1456238644 2815.9 22.51
1456238645 2815.87 22.51
1456238646 2815.82 22.51
1456238647 2816.19 22.51
1456238648 2816.05 22.51
1456238649 2816.3 22.51
1456238650 2816.33 22.51
1456238651 2816.15 22.51
1456238652 2816.27 22.51
1456238653 2816.11 22.51
1456238654 2816.04 22.51
1456238655 2816.01 22.51
1456238656 2816.32 22.53
1456238657 2816.01 22.53
1456238657 2816.0 22.53
1456238658 2816.17 22.53
1456238659 2816.0 22.52
1456238660 2815.98 22.52
1456238661 2816.44 22.52
1456238662 2816.41 22.52
1456238663 2816.0 22.52
1456238664 2816.05 22.53
1456238665 2815.91 22.52
1456238666 2815.95 22.52
1456238667 2815.91 22.52
1456238668 2816.35 22.52
1456238668 2815.9 22.52
1456238669 2815.88 22.52
1456238670 2815.94 22.52
1456238671 2815.99 22.52
1456238672 2816.04 22.52
1456238673 2816.0 22.52
1456238674 2815.97 22.52
1456238675 2815.98 22.52
1456238676 2815.98 22.52
1456238677 2815.98 22.52
1456238678 2815.98 22.52
1456238678 2815.98 22.52
1456238679 2816.0 22.52
1456238680 2815.98 22.52
1456238681 2815.98 22.52
1456238682 2815.96 22.52
1456238683 2815.96 22.52
1456238684 2815.96 22.52
1456238685 2815.96 22.52
1456238686 2815.97 22.52
1456238687 2815.87 22.52
1456238688 2815.88 22.52
1456238688 2815.78 22.52
1456238689 2815.78 22.52
1456238690 2815.77 22.52
1456238691 2815.86 22.52
1456238692 2815.86 22.53
1456238693 2815.92 22.52
1456238694 2815.92 22.52
1456238695 2815.97 22.52
1456238696 2815.96 22.52
1456238697 2815.97 22.52
1456238698 2815.98 22.52
1456238698 2815.98 22.52
1456238699 2816.0 22.52
1456238700 2816.0 22.52
1456238701 2816.07 22.52
1456238702 2816.07 22.52
1456238703 2816.07 22.52
1456238704 2816.28 22.52
1456238705 2816.28 22.52
1456238706 2816.15 22.52
1456238707 2816.15 22.52
1456238708 2816.23 22.52
1456238708 2816.23 22.52
1456238709 2816.23 22.52
1456238710 2816.0 22.52
1456238711 2816.2 22.52
1456238712 2816.17 22.52
1456238713 2816.15 22.52
1456238714 2816.14 22.52
1456238715 2816.11 22.52
1456238716 2816.11 22.52
1456238717 2816.07 22.52
1456238718 2816.05 22.52
1456238719 2816.05 22.53
1456238720 2815.95 22.53
1456238721 2815.91 22.53
1456238721 2815.94 22.53
1456238722 2815.94 22.53
1456238723 2815.92 22.53
1456238724 2815.85 22.52
1456238725 2815.87 22.52
1456238726 2815.87 22.52
1456238727 2815.87 22.52
1456238728 2815.87 22.52
1456238729 2815.87 22.52
1456238730 2815.77 22.52
1456238730 2815.77 22.52
1456238731 2815.78 22.52
1456238732 2815.78 22.52
1456238733 2815.78 22.52
1456238734 2815.78 22.52
1456238735 2815.84 22.52
1456238736 2815.88 22.52
1456238737 2815.8 22.52
1456238738 2815.55 22.52
1456238739 2815.5 22.52
1456238739 2815.51 22.52
1456238741 2815.51 22.53
1456238742 2815.0 22.53
1456238743 2815.14 22.53
1456238744 2815.03 22.53
1456238744 2815.03 22.53
1456238745 2815.03 22.52
1456238746 2814.71 22.52
1456238747 2814.59 22.52
1456238748 2814.51 22.52
1456238749 2814.5 22.52
1456238750 2814.48 22.52
1456238751 2814.26 22.52
1456238752 2814.23 22.52
1456238753 2814.23 22.52
1456238754 2814.2 22.52
1456238754 2814.01 22.52
1456238755 2814.01 22.52
1456238756 2814.01 22.52
1456238757 2814.01 22.52
1456238758 2814.01 22.52
1456238759 2814.01 22.51
1456238760 2813.08 22.51
1456238761 2813.75 22.51
1456238762 2813.52 22.51
1456238763 2813.75 22.51
1456238764 2813.61 22.52
1456238764 2813.46 22.52
1456238765 2813.46 22.52
1456238766 2813.42 22.52
1456238767 2813.1 22.51
1456238768 2813.12 22.51
1456238769 2813.11 22.52
1456238770 2813.1 22.52
1456238772 2812.65 22.52
1456238773 2812.43 22.52
1456238773 2812.31 22.52
1456238774 2812.31 22.52
1456238775 2812.8 22.52
1456238776 2812.32 22.52
1456238777 2812.39 22.52
1456238778 2812.39 22.52
1456238779 2812.51 22.52
1456238780 2812.44 22.52
1456238781 2812.29 22.52
1456238782 2812.5 22.52
1456238783 2812.63 22.52
1456238783 2812.48 22.52
1456238784 2812.55 22.52
1456238785 2812.49 22.52
1456238786 2812.49 22.52
1456238787 2813.0 22.51
1456238788 2812.99 22.51
1456238789 2813.0 22.52
1456238790 2813.08 22.52
1456238791 2813.12 22.52
1456238792 2813.2 22.52
1456238793 2813.3 22.52
1456238795 2813.48 22.52
1456238796 2813.62 22.52
1456238797 2813.61 22.52
1456238798 2813.75 22.51
1456238799 2813.76 22.52
1456238800 2813.84 22.52
1456238801 2813.86 22.52
1456238802 2813.86 22.52
1456238802 2813.78 22.52
1456238803 2813.82 22.52
1456238804 2813.76 22.52
1456238805 2814.06 22.52
1456238806 2813.98 22.52
1456238807 2813.97 22.52
1456238808 2813.91 22.52
1456238809 2813.9 22.52
1456238810 2813.98 22.52
1456238811 2813.89 22.52
1456238811 2813.98 22.52
1456238812 2813.85 22.52
1456238813 2813.71 22.52
1456238814 2813.77 22.52
1456238815 2814.0 22.52
1456238816 2813.94 22.52
1456238817 2813.94 22.52
1456238818 2813.82 22.52
1456238819 2813.7 22.52
1456238820 2813.56 22.52
1456238821 2813.58 22.52
1456238821 2813.55 22.52
1456238822 2813.55 22.52
1456238823 2813.58 22.52
1456238824 2813.58 22.52
1456238825 2813.31 22.52
1456238826 2813.31 22.52
1456238827 2813.44 22.52
1456238828 2813.44 22.52
1456238829 2813.31 22.52
1456238830 2813.31 22.52
1456238830 2813.31 22.53
1456238832 2813.31 22.52
1456238833 2813.5 22.52
1456238834 2813.5 22.52
1456238835 2813.5 22.52
1456238836 2813.5 22.52
1456238836 2813.5 22.52
1456238837 2813.5 22.52
1456238838 2813.48 22.52
1456238839 2813.48 22.52
1456238840 2813.48 22.52
1456238841 2813.48 22.52
1456238842 2813.57 22.52
1456238843 2813.57 22.52
1456238844 2813.57 22.52
1456238845 2813.57 22.52
1456238846 2813.57 22.52
1456238846 2813.48 22.52
1456238847 2813.48 22.52
1456238848 2813.48 22.52
1456238849 2813.6 22.52
1456238850 2813.6 22.52
1456238851 2813.93 22.52
1456238852 2813.93 22.52
1456238853 2813.97 22.52
1456238854 2813.97 22.52
1456238855 2813.97 22.52
1456238855 2814.09 22.52
1456238856 2814.26 22.52
1456238857 2814.28 22.52
1456238858 2814.5 22.52
1456238859 2814.52 22.52
1456238860 2814.52 22.52
1456238861 2814.7 22.52
1456238862 2814.74 22.52
1456238863 2814.77 22.52
1456238864 2814.9 22.52
1456238865 2814.9 22.52
1456238865 2814.88 22.52
1456238866 2814.88 22.52
1456238867 2814.74 22.52
1456238868 2814.66 22.52
1456238869 2814.69 22.52
1456238870 2814.72 22.52
1456238871 2814.71 22.52
1456238872 2814.66 22.52
1456238873 2814.66 22.52
1456238874 2814.64 22.52
1456238874 2814.51 22.52
1456238875 2814.54 22.52
1456238876 2814.4 22.52
1456238877 2814.3 22.52
1456238878 2814.25 22.52
1456238879 2814.14 22.52
1456238880 2814.11 22.52
1456238881 2814.0 22.52
1456238882 2814.0 22.52
1456238882 2813.96 22.52
1456238883 2813.98 22.52
1456238884 2813.87 22.52
1456238885 2814.17 22.52
1456238886 2813.99 22.53
1456238887 2814.2 22.52
1456238888 2814.26 22.52
1456238889 2814.4 22.52
1456238890 2814.39 22.53
1456238891 2814.47 22.53
1456238892 2814.49 22.53
1456238893 2814.6 22.53
1456238893 2814.6 22.53
1456238894 2814.72 22.53
1456238895 2814.89 22.53
1456238896 2814.88 22.53
1456238897 2814.81 22.53
1456238898 2814.82 22.53
1456238899 2814.9 22.53
1456238900 2814.9 22.53
1456238901 2814.85 22.53
1456238902 2814.9 22.53
1456238903 2814.85 22.53
1456238903 2814.9 22.53
1456238904 2814.86 22.53
1456238905 2814.97 22.53
1456238906 2814.51 22.53
1456238907 2814.97 22.53
1456238908 2814.97 22.53
1456238909 2814.99 22.53
1456238910 2814.99 22.53
1456238911 2814.97 22.53
1456238912 2814.99 22.53
1456238912 2814.99 22.53
1456238913 2814.99 22.53
1456238914 2814.99 22.53
1456238915 2814.99 22.53
1456238916 2815.1 22.53
1456238917 2815.42 22.53
1456238918 2815.42 22.53
1456238919 2815.42 22.53
1456238920 2815.5 22.53
1456238921 2815.5 22.54
1456238922 2815.58 22.54
1456238922 2815.59 22.54
1456238923 2815.8 22.54
1456238924 2815.65 22.54
1456238925 2815.85 22.54
1456238926 2815.53 22.54
1456238927 2815.44 22.54
1456238928 2815.49 22.54
1456238929 2815.58 22.54
1456238930 2815.57 22.54
1456238931 2815.58 22.54
1456238932 2815.58 22.54
1456238933 2815.58 22.54
1456238933 2815.44 22.54
1456238934 2815.57 22.54
1456238935 2815.88 22.54
1456238936 2815.46 22.53
1456238937 2815.4 22.53
1456238938 2815.4 22.53
1456238939 2815.37 22.53
1456238940 2815.38 22.54
1456238941 2815.42 22.54
1456238942 2815.41 22.54
1456238943 2815.41 22.53
1456238943 2815.41 22.53
1456238944 2815.41 22.53
1456238945 2815.4 22.53
1456238946 2815.25 22.53
1456238947 2815.22 22.53
1456238948 2815.19 22.53
1456238949 2815.16 22.53
1456238950 2815.16 22.53
1456238951 2815.68 22.53
1456238952 2815.3 22.53
1456238953 2815.3 22.53
1456238954 2815.58 22.53
1456238955 2815.43 22.53
1456238956 2815.43 22.53
1456238957 2815.54 22.53
1456238957 2815.45 22.53
1456238958 2815.44 22.53
1456238959 2815.36 22.53
1456238960 2815.45 22.54
1456238961 2815.4 22.54
1456238962 2815.43 22.54
1456238963 2815.39 22.54
1456238964 2815.38 22.53
1456238965 2815.27 22.53
1456238966 2815.27 22.53
1456238967 2815.23 22.53
1456238967 2815.34 22.53
1456238968 2815.27 22.53
1456238969 2815.0 22.53
1456238970 2814.78 22.53
1456238971 2815.0 22.53
1456238972 2815.01 22.53
1456238973 2815.17 22.53
1456238974 2814.93 22.53
1456238975 2814.78 22.53
1456238976 2815.0 22.53
1456238976 2814.83 22.53
1456238977 2814.74 22.53
1456238978 2814.73 22.53
1456238979 2814.75 22.53
1456238980 2814.96 22.53
1456238981 2815.06 22.53
1456238982 2815.12 22.53
1456238983 2815.2 22.53
1456238984 2815.21 22.53
1456238985 2815.19 22.53
1456238986 2815.27 22.53
1456238986 2815.16 22.53
1456238987 2815.24 22.53
1456238988 2815.27 22.53
1456238989 2815.22 22.53
1456238990 2815.19 22.53
1456238991 2815.15 22.53
1456238992 2815.06 22.53
1456238993 2815.12 22.53
1456238994 2815.36 22.53
1456238995 2815.11 22.53
1456238995 2815.24 22.53
1456238996 2815.41 22.53
1456238997 2815.35 22.53
1456238998 2815.34 22.53
1456238999 2815.36 22.53
1456239000 2815.45 22.53
1456239001 2815.46 22.53
